model_name,prompt_type,case_id,repeat_id,dataset,ground_truth,prediction,confidence,is_correct,response_time_sec,prompt_tokens,completion_tokens,total_tokens,raw_response,error,timestamp
gpt-5-mini,system1,83,0,y_arrestedafter2002,False,NO,80,True,4.660559177398682,239,473,712,"{
  ""prediction"": ""NO"",
  ""confidence"": 80
}",,2026-02-15T09:20:58.626484
gpt-5-mini,system1,53,0,y_arrestedafter2002,False,YES,82,False,3.207058906555176,249,402,651,"{""prediction"":""YES"",""confidence"":82}",,2026-02-15T09:21:03.287567
gpt-5-mini,system1,70,0,y_arrestedafter2002,False,NO,78,True,4.0656468868255615,241,473,714,"{
  ""prediction"": ""NO"",
  ""confidence"": 78
}",,2026-02-15T09:21:06.494900
gpt-5-mini,system1,45,0,y_arrestedafter2002,True,YES,80,True,4.035147666931152,248,473,721,"{
  ""prediction"": ""YES"",
  ""confidence"": 80
}",,2026-02-15T09:21:10.560787
gpt-5-mini,system1,44,0,y_arrestedafter2002,False,NO,70,True,3.9214589595794678,241,530,771,"{""prediction"":""NO"",""confidence"":70}",,2026-02-15T09:21:14.596911
gpt-5-mini,system1,39,0,y_arrestedafter2002,False,NO,75,True,5.547936916351318,251,594,845,"{""prediction"":""NO"",""confidence"":75}",,2026-02-15T09:21:18.518701
gpt-5-mini,system1,22,0,y_arrestedafter2002,False,YES,90,False,3.0955188274383545,244,402,646,"{""prediction"":""YES"",""confidence"":90}",,2026-02-15T09:21:24.069755
gpt-5-mini,system1,80,0,y_arrestedafter2002,False,YES,72,False,4.426079988479614,240,537,777,"{
  ""prediction"": ""YES"",
  ""confidence"": 72
}",,2026-02-15T09:21:27.165811
gpt-5-mini,system1,10,0,y_arrestedafter2002,False,YES,78,False,3.843562126159668,245,472,717,"{
  ""prediction"": ""YES"",
  ""confidence"": 78
}",,2026-02-15T09:21:31.592108
gpt-5-mini,system1,0,0,y_arrestedafter2002,True,YES,88,True,3.1803228855133057,241,402,643,"{""prediction"":""YES"",""confidence"":88}",,2026-02-15T09:21:35.436075
gpt-5-mini,system1,18,0,y_arrestedafter2002,False,NO,78,True,4.1681809425354,240,530,770,"{""prediction"":""NO"",""confidence"":78}",,2026-02-15T09:21:38.616549
gpt-5-mini,system1,30,0,y_arrestedafter2002,True,YES,75,True,3.6468911170959473,246,473,719,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-15T09:21:42.784978
gpt-5-mini,system1,73,0,y_arrestedafter2002,False,YES,80,False,3.4972779750823975,232,337,569,"{""prediction"":""YES"",""confidence"":80}",,2026-02-15T09:21:46.432349
gpt-5-mini,system1,33,0,y_arrestedafter2002,False,NO,75,True,3.6942996978759766,250,473,723,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-15T09:21:49.929869
gpt-5-mini,system1,90,0,y_arrestedafter2002,False,YES,78,False,4.147023916244507,242,472,714,"{
  ""prediction"": ""YES"",
  ""confidence"": 78
}",,2026-02-15T09:21:53.624415
gpt-5-mini,system1,4,0,y_arrestedafter2002,False,YES,72,False,3.0206308364868164,250,338,588,"{""prediction"":""YES"",""confidence"":72}",,2026-02-15T09:21:57.771634
gpt-5-mini,system1,76,0,y_arrestedafter2002,False,YES,78,False,4.162851810455322,250,402,652,"{""prediction"":""YES"",""confidence"":78}",,2026-02-15T09:22:00.792541
gpt-5-mini,system1,77,0,y_arrestedafter2002,True,YES,80,True,2.894652843475342,238,338,576,"{""prediction"":""YES"",""confidence"":80}",,2026-02-15T09:22:04.956106
gpt-5-mini,system1,12,0,y_arrestedafter2002,False,YES,85,False,4.02502703666687,246,402,648,"{""prediction"":""YES"",""confidence"":85}",,2026-02-15T09:22:07.851112
gpt-5-mini,system1,31,0,y_arrestedafter2002,True,YES,85,True,3.8856430053710938,241,409,650,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-15T09:22:11.877307
gpt-5-mini,system1,55,0,y_arrestedafter2002,False,YES,92,False,3.2207388877868652,247,345,592,"{
  ""prediction"": ""YES"",
  ""confidence"": 92
}",,2026-02-15T09:22:15.763205
gpt-5-mini,system1,88,0,y_arrestedafter2002,True,NO,75,False,4.8864970207214355,242,536,778,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-15T09:22:18.984273
gpt-5-mini,system1,26,0,y_arrestedafter2002,False,YES,80,False,3.94669508934021,250,473,723,"{
  ""prediction"": ""YES"",
  ""confidence"": 80
}",,2026-02-15T09:22:23.872451
gpt-5-mini,system1,42,0,y_arrestedafter2002,True,YES,70,True,5.055984973907471,241,472,713,"{
  ""prediction"": ""YES"",
  ""confidence"": 70
}",,2026-02-15T09:22:27.819539
gpt-5-mini,system1,69,0,y_arrestedafter2002,False,NO,78,True,4.059081792831421,244,473,717,"{
  ""prediction"": ""NO"",
  ""confidence"": 78
}",,2026-02-15T09:22:32.875775
gpt-5-mini,system1,15,0,y_arrestedafter2002,False,YES,78,False,3.5084421634674072,242,409,651,"{
  ""prediction"": ""YES"",
  ""confidence"": 78
}",,2026-02-15T09:22:36.935978
gpt-5-mini,system1,40,0,y_arrestedafter2002,False,NO,80,True,3.468714952468872,233,466,699,"{""prediction"":""NO"",""confidence"":80}",,2026-02-15T09:22:40.444837
gpt-5-mini,system1,96,0,y_arrestedafter2002,False,YES,78,False,3.381258010864258,242,472,714,"{
  ""prediction"": ""YES"",
  ""confidence"": 78
}",,2026-02-15T09:22:43.913777
gpt-5-mini,system1,9,0,y_arrestedafter2002,False,YES,70,False,6.768872976303101,239,594,833,"{""prediction"":""YES"",""confidence"":70}",,2026-02-15T09:22:47.296011
gpt-5-mini,system1,72,0,y_arrestedafter2002,False,NO,75,True,3.718648910522461,241,466,707,"{""prediction"":""NO"",""confidence"":75}",,2026-02-15T09:22:54.072411
gpt-5-mini,system1,11,0,y_arrestedafter2002,False,YES,82,False,3.639369010925293,241,402,643,"{""prediction"":""YES"",""confidence"":82}",,2026-02-15T09:22:57.792194
gpt-5-mini,system1,47,0,y_arrestedafter2002,True,YES,80,True,2.8648290634155273,246,338,584,"{""prediction"":""YES"",""confidence"":80}",,2026-02-15T09:23:01.431875
gpt-5-mini,system1,85,0,y_arrestedafter2002,False,YES,78,False,3.4354498386383057,238,345,583,"{
  ""prediction"": ""YES"",
  ""confidence"": 78
}",,2026-02-15T09:23:04.296890
gpt-5-mini,system1,28,0,y_arrestedafter2002,True,YES,78,True,5.239363193511963,247,465,712,"{""prediction"":""YES"",""confidence"":78}",,2026-02-15T09:23:07.733801
gpt-5-mini,system1,93,0,y_arrestedafter2002,True,YES,68,True,5.74906325340271,244,658,902,"{""prediction"":""YES"",""confidence"":68}",,2026-02-15T09:23:12.973558
gpt-5-mini,system1,5,0,y_arrestedafter2002,False,NO,80,True,4.36506986618042,240,537,777,"{
  ""prediction"": ""NO"",
  ""confidence"": 80
}",,2026-02-15T09:23:18.723480
gpt-5-mini,system1,66,0,y_arrestedafter2002,True,YES,85,True,4.341658115386963,247,345,592,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-15T09:23:23.094110
gpt-5-mini,system1,65,0,y_arrestedafter2002,False,NO,72,True,5.555858850479126,243,593,836,"{""prediction"":""NO"",""confidence"":72}",,2026-02-15T09:23:27.436143
gpt-5-mini,system1,35,0,y_arrestedafter2002,True,YES,70,True,4.708594799041748,245,473,718,"{
  ""prediction"": ""YES"",
  ""confidence"": 70
}",,2026-02-15T09:23:32.993075
gpt-5-mini,system1,16,0,y_arrestedafter2002,False,NO,75,True,3.993669033050537,239,472,711,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-15T09:23:37.703139
gpt-5-mini,system1,49,0,y_arrestedafter2002,True,NO,75,False,3.9871180057525635,239,466,705,"{""prediction"":""NO"",""confidence"":75}",,2026-02-15T09:23:41.697739
gpt-5-mini,system1,34,0,y_arrestedafter2002,True,YES,85,True,3.7464261054992676,241,473,714,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-15T09:23:45.685250
gpt-5-mini,system1,7,0,y_arrestedafter2002,True,YES,80,True,4.026535272598267,242,472,714,"{
  ""prediction"": ""YES"",
  ""confidence"": 80
}",,2026-02-15T09:23:49.431938
gpt-5-mini,system1,95,0,y_arrestedafter2002,False,NO,80,True,3.996556043624878,234,473,707,"{
  ""prediction"": ""NO"",
  ""confidence"": 80
}",,2026-02-15T09:23:53.466666
gpt-5-mini,system1,27,0,y_arrestedafter2002,False,NO,70,True,5.5301291942596436,240,530,770,"{""prediction"":""NO"",""confidence"":70}",,2026-02-15T09:23:57.464707
gpt-5-mini,system1,19,0,y_arrestedafter2002,False,YES,80,False,4.330511808395386,247,408,655,"{
  ""prediction"": ""YES"",
  ""confidence"": 80
}",,2026-02-15T09:24:02.995549
gpt-5-mini,system1,81,0,y_arrestedafter2002,True,YES,80,True,4.3689820766448975,247,473,720,"{
  ""prediction"": ""YES"",
  ""confidence"": 80
}",,2026-02-15T09:24:07.326276
gpt-5-mini,system1,25,0,y_arrestedafter2002,True,YES,75,True,4.1429009437561035,243,473,716,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-15T09:24:11.695488
gpt-5-mini,system1,62,0,y_arrestedafter2002,False,NO,75,True,4.464179992675781,244,594,838,"{""prediction"":""NO"",""confidence"":75}",,2026-02-15T09:24:15.839711
gpt-5-mini,system1,13,0,y_arrestedafter2002,False,YES,75,False,4.456692934036255,244,537,781,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-15T09:24:20.305407
gpt-5-mini,system1,24,0,y_arrestedafter2002,False,YES,65,False,4.143930196762085,243,473,716,"{
  ""prediction"": ""YES"",
  ""confidence"": 65
}",,2026-02-15T09:24:24.762679
gpt-5-mini,system1,3,0,y_arrestedafter2002,False,YES,70,False,4.540923833847046,243,601,844,"{
  ""prediction"": ""YES"",
  ""confidence"": 70
}",,2026-02-15T09:24:28.907073
gpt-5-mini,system1,17,0,y_arrestedafter2002,False,YES,82,False,3.4561243057250977,239,409,648,"{
  ""prediction"": ""YES"",
  ""confidence"": 82
}",,2026-02-15T09:24:33.448788
gpt-5-mini,system1,38,0,y_arrestedafter2002,True,YES,85,True,2.8059439659118652,244,345,589,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-15T09:24:36.905227
gpt-5-mini,system1,8,0,y_arrestedafter2002,False,YES,88,False,3.3079609870910645,243,345,588,"{
  ""prediction"": ""YES"",
  ""confidence"": 88
}",,2026-02-15T09:24:39.711398
gpt-5-mini,system1,78,0,y_arrestedafter2002,False,YES,72,False,3.5875720977783203,242,409,651,"{
  ""prediction"": ""YES"",
  ""confidence"": 72
}",,2026-02-15T09:24:43.019749
gpt-5-mini,system1,6,0,y_arrestedafter2002,False,NO,75,True,3.7962818145751953,244,466,710,"{""prediction"":""NO"",""confidence"":75}",,2026-02-15T09:24:46.607717
gpt-5-mini,system1,64,0,y_arrestedafter2002,False,NO,72,True,4.609701156616211,236,466,702,"{""prediction"":""NO"",""confidence"":72}",,2026-02-15T09:24:50.404985
gpt-5-mini,system1,36,0,y_arrestedafter2002,False,NO,75,True,3.7756478786468506,247,409,656,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-15T09:24:55.015134
gpt-5-mini,system1,89,0,y_arrestedafter2002,False,NO,85,True,3.4326319694519043,245,345,590,"{
  ""prediction"": ""NO"",
  ""confidence"": 85
}",,2026-02-15T09:24:58.791925
gpt-5-mini,system1,56,0,y_arrestedafter2002,False,YES,70,False,4.550290822982788,242,537,779,"{
  ""prediction"": ""YES"",
  ""confidence"": 70
}",,2026-02-15T09:25:02.224770
gpt-5-mini,system1,99,0,y_arrestedafter2002,True,YES,70,True,6.358557224273682,243,665,908,"{
  ""prediction"": ""YES"",
  ""confidence"": 70
}",,2026-02-15T09:25:06.775415
gpt-5-mini,system1,54,0,y_arrestedafter2002,True,YES,78,True,4.670681953430176,247,537,784,"{
  ""prediction"": ""YES"",
  ""confidence"": 78
}",,2026-02-15T09:25:13.134471
gpt-5-mini,system1,43,0,y_arrestedafter2002,True,YES,72,True,3.628298044204712,240,473,713,"{
  ""prediction"": ""YES"",
  ""confidence"": 72
}",,2026-02-15T09:25:17.805562
gpt-5-mini,system1,50,0,y_arrestedafter2002,True,YES,72,True,3.772542953491211,250,409,659,"{
  ""prediction"": ""YES"",
  ""confidence"": 72
}",,2026-02-15T09:25:21.436066
gpt-5-mini,system1,67,0,y_arrestedafter2002,False,NO,80,True,5.277132034301758,242,472,714,"{
  ""prediction"": ""NO"",
  ""confidence"": 80
}",,2026-02-15T09:25:25.209234
gpt-5-mini,system1,46,0,y_arrestedafter2002,False,YES,82,False,5.6082398891448975,242,729,971,"{
  ""prediction"": ""YES"",
  ""confidence"": 82
}",,2026-02-15T09:25:30.486668
gpt-5-mini,system1,68,0,y_arrestedafter2002,True,YES,80,True,4.800520896911621,239,536,775,"{
  ""prediction"": ""YES"",
  ""confidence"": 80
}",,2026-02-15T09:25:36.096427
gpt-5-mini,system1,61,0,y_arrestedafter2002,False,NO,72,True,4.951718807220459,244,473,717,"{
  ""prediction"": ""NO"",
  ""confidence"": 72
}",,2026-02-15T09:25:40.897428
gpt-5-mini,system1,97,0,y_arrestedafter2002,False,YES,82,False,5.295613050460815,248,537,785,"{
  ""prediction"": ""YES"",
  ""confidence"": 82
}",,2026-02-15T09:25:45.850418
gpt-5-mini,system1,79,0,y_arrestedafter2002,False,YES,72,False,4.06606912612915,240,402,642,"{""prediction"":""YES"",""confidence"":72}",,2026-02-15T09:25:51.146403
gpt-5-mini,system1,41,0,y_arrestedafter2002,False,YES,72,False,4.00937032699585,245,466,711,"{""prediction"":""YES"",""confidence"":72}",,2026-02-15T09:25:55.212816
gpt-5-mini,system1,58,0,y_arrestedafter2002,True,YES,90,True,4.031215190887451,245,409,654,"{
  ""prediction"": ""YES"",
  ""confidence"": 90
}",,2026-02-15T09:25:59.222388
gpt-5-mini,system1,48,0,y_arrestedafter2002,False,YES,72,False,4.961737155914307,250,537,787,"{
  ""prediction"": ""YES"",
  ""confidence"": 72
}",,2026-02-15T09:26:03.255131
gpt-5-mini,system1,98,0,y_arrestedafter2002,True,YES,78,True,3.1273460388183594,245,338,583,"{""prediction"":""YES"",""confidence"":78}",,2026-02-15T09:26:08.217223
gpt-5-mini,system1,57,0,y_arrestedafter2002,True,YES,85,True,3.9365460872650146,247,408,655,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-15T09:26:11.347411
gpt-5-mini,system1,75,0,y_arrestedafter2002,False,YES,88,False,4.07763409614563,243,473,716,"{
  ""prediction"": ""YES"",
  ""confidence"": 88
}",,2026-02-15T09:26:15.285741
gpt-5-mini,system1,32,0,y_arrestedafter2002,False,NO,72,True,4.266162872314453,241,473,714,"{
  ""prediction"": ""NO"",
  ""confidence"": 72
}",,2026-02-15T09:26:19.363766
gpt-5-mini,system1,94,0,y_arrestedafter2002,False,YES,75,False,6.506752014160156,244,601,845,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-15T09:26:23.631105
gpt-5-mini,system1,59,0,y_arrestedafter2002,False,YES,85,False,3.220109224319458,242,345,587,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-15T09:26:30.138727
gpt-5-mini,system1,63,0,y_arrestedafter2002,False,YES,82,False,3.938363790512085,247,402,649,"{""prediction"":""YES"",""confidence"":82}",,2026-02-15T09:26:33.359022
gpt-5-mini,system1,84,0,y_arrestedafter2002,True,YES,78,True,4.295618772506714,240,529,769,"{""prediction"":""YES"",""confidence"":78}",,2026-02-15T09:26:37.297557
gpt-5-mini,system1,37,0,y_arrestedafter2002,False,YES,65,False,4.381476163864136,240,595,835,"{""prediction"":""YES"", ""confidence"":65}",,2026-02-15T09:26:41.593354
gpt-5-mini,system1,29,0,y_arrestedafter2002,False,NO,70,True,3.836707830429077,242,537,779,"{
  ""prediction"": ""NO"",
  ""confidence"": 70
}",,2026-02-15T09:26:45.975252
gpt-5-mini,system1,1,0,y_arrestedafter2002,False,YES,85,False,5.583869934082031,241,537,778,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-15T09:26:49.812223
gpt-5-mini,system1,52,0,y_arrestedafter2002,True,YES,75,True,3.58429217338562,247,409,656,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-15T09:26:55.396481
gpt-5-mini,system1,21,0,y_arrestedafter2002,True,YES,80,True,3.9176440238952637,238,409,647,"{
  ""prediction"": ""YES"",
  ""confidence"": 80
}",,2026-02-15T09:26:58.980987
gpt-5-mini,system1,2,0,y_arrestedafter2002,True,YES,78,True,5.2584099769592285,250,601,851,"{
  ""prediction"": ""YES"",
  ""confidence"": 78
}",,2026-02-15T09:27:02.898784
gpt-5-mini,system1,23,0,y_arrestedafter2002,True,YES,78,True,5.021137237548828,240,530,770,"{""prediction"":""YES"",""confidence"":78}",,2026-02-15T09:27:08.157409
gpt-5-mini,system1,87,0,y_arrestedafter2002,False,YES,80,False,4.252063989639282,241,537,778,"{
  ""prediction"": ""YES"",
  ""confidence"": 80
}",,2026-02-15T09:27:13.179730
gpt-5-mini,system1,91,0,y_arrestedafter2002,False,YES,85,False,3.4981040954589844,245,402,647,"{""prediction"":""YES"",""confidence"":85}",,2026-02-15T09:27:17.432042
gpt-5-mini,system1,74,0,y_arrestedafter2002,False,YES,72,False,3.657402276992798,250,466,716,"{""prediction"":""YES"",""confidence"":72}",,2026-02-15T09:27:20.933152
gpt-5-mini,system1,86,0,y_arrestedafter2002,True,YES,72,True,4.142493009567261,238,409,647,"{
  ""prediction"": ""YES"",
  ""confidence"": 72
}",,2026-02-15T09:27:24.591661
gpt-5-mini,system1,82,0,y_arrestedafter2002,True,YES,80,True,4.2684900760650635,248,473,721,"{
  ""prediction"": ""YES"",
  ""confidence"": 80
}",,2026-02-15T09:27:28.734358
gpt-5-mini,system1,20,0,y_arrestedafter2002,True,YES,78,True,4.422461986541748,241,473,714,"{
  ""prediction"": ""YES"",
  ""confidence"": 78
}",,2026-02-15T09:27:33.003039
gpt-5-mini,system1,60,0,y_arrestedafter2002,False,YES,80,False,4.068766355514526,237,466,703,"{""prediction"":""YES"",""confidence"":80}",,2026-02-15T09:27:37.425689
gpt-5-mini,system1,71,0,y_arrestedafter2002,False,YES,75,False,5.3254640102386475,247,601,848,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-15T09:27:41.503529
gpt-5-mini,system1,14,0,y_arrestedafter2002,True,NO,72,False,4.689341068267822,238,593,831,"{""prediction"":""NO"",""confidence"":72}",,2026-02-15T09:27:46.829864
gpt-5-mini,system1,92,0,y_arrestedafter2002,True,NO,70,False,4.392781972885132,232,473,705,"{
  ""prediction"": ""NO"",
  ""confidence"": 70
}",,2026-02-15T09:27:51.519410
